valid, idx, real
1,          13,  14317
1,          14,  14299
1,          15,  14282
1,           0,  14264
1,           1,  14246
1,           2,  14226
1,           3,  14208
1,           4,  14189
1,           5,  14170
1,           6,  14150
1,           7,  14131
1,           8,  14111
1,           9,  14091
1,          10,  14070
1,          11,  14050
1,          12,  14029
1,          13,  14009
1,          14,  13986
1,          15,  13965
1,           0,  13944
1,           1,  13923
1,           2,  13901
1,           3,  13878
1,           4,  13856
1,           5,  13834
1,           6,  13811
1,           7,  13786
1,           8,  13764
1,           9,  13741
1,          10,  13718
1,          11,  13692
1,          12,  13668
1,          13,  13645
1,          14,  13621
1,          15,  13596
1,           0,  13569
1,           1,  13545
1,           2,  13518
1,           3,  13493
1,           4,  13467
1,           5,  13442
1,           6,  13414
1,           7,  13388
1,           8,  13362
1,           9,  13336
1,          10,  13307
1,          11,  13280
1,          12,  13253
1,          13,  13226
1,          14,  13196
1,          15,  13169
1,           0,  13141
1,           1,  13114
1,           2,  13085
1,           3,  13054
1,           4,  13026
1,           5,  12997
1,           6,  12968
1,           7,  12936
1,           8,  12908
1,           9,  12878
1,          10,  12848
1,          11,  12816
1,          12,  12786
1,          13,  12756
1,          14,  12725
1,          15,  12695
1,           0,  12664
1,           1,  12633
1,           2,  12602
1,           3,  12567
1,           4,  12536
1,           5,  12504
1,           6,  12472
1,           7,  12437
1,           8,  12405
1,           9,  12372
1,          10,  12340
1,          11,  12304
1,          12,  12271
1,          13,  12238
1,          14,  12204
1,          15,  12167
1,           0,  12130
1,           1,  12096
1,           2,  12062
1,           3,  12028
1,           4,  11990
1,           5,  11955
1,           6,  11921
1,           7,  11886
1,           8,  11847
1,           9,  11812
1,          10,  11776
1,          11,  11740
1,          12,  11701
1,          13,  11665
1,          14,  11629
1,          15,  11592
1,           0,  11552
1,           1,  11515
1,           2,  11478
1,           3,  11437
1,           4,  11400
1,           5,  11363
1,           6,  11325
1,           7,  11283
1,           8,  11245
1,           9,  11207
1,          10,  11169
1,          11,  11127
1,          12,  11088
1,          13,  11049
1,          14,  11010
1,          15,  10971
1,           0,  10932
1,           1,  10892
1,           2,  10853
1,           3,  10813
1,           4,  10769
1,           5,  10729
1,           6,  10688
1,           7,  10648
1,           8,  10604
1,           9,  10563
1,          10,  10522
1,          11,  10480
1,          12,  10439
1,          13,  10394
1,          14,  10352
1,          15,  10311
1,           0,  10265
1,           1,  10223
1,           2,  10176
1,           3,  10134
1,           4,  10091
1,           5,  10049
1,           6,  10002
1,           7,   9959
1,           8,   9916
1,           9,   9873
1,          10,   9829
1,          11,   9781
1,          12,   9738
1,          13,   9694
1,          14,   9650
1,          15,   9601
1,           0,   9557
1,           1,   9513
1,           2,   9468
1,           3,   9423
1,           4,   9374
1,           5,   9329
1,           6,   9284
1,           7,   9239
1,           8,   9189
1,           9,   9143
1,          10,   9098
1,          11,   9052
1,          12,   9001
1,          13,   8955
1,          14,   8909
1,          15,   8863
1,           0,   8821
1,           1,   8770
1,           2,   8723
1,           3,   8676
1,           4,   8629
1,           5,   8577
1,           6,   8530
1,           7,   8483
1,           8,   8435
1,           9,   8383
1,          10,   8335
1,          11,   8287
1,          12,   8239
1,          13,   8186
1,          14,   8138
1,          15,   8090
1,           0,   8036
1,           1,   7987
1,           2,   7939
1,           3,   7890
1,           4,   7836
1,           5,   7787
1,           6,   7738
1,           7,   7689
1,           8,   7639
1,           9,   7584
1,          10,   7535
1,          11,   7485
1,          12,   7435
1,          13,   7380
1,          14,   7330
1,          15,   7280
1,           0,   7219
1,           1,   7169
1,           2,   7118
1,           3,   7067
1,           4,   7017
1,           5,   6961
1,           6,   6910
1,           7,   6859
1,           8,   6807
1,           9,   6751
1,          10,   6699
1,          11,   6648
1,          12,   6596
1,          13,   6540
1,          14,   6488
1,          15,   6436
1,           0,   6384
1,           1,   6327
1,           2,   6275
1,           3,   6222
1,           4,   6170
1,           5,   6112
1,           6,   6059
1,           7,   6007
1,           8,   5954
1,           9,   5896
1,          10,   5843
1,          11,   5790
1,          12,   5737
1,          13,   5684
1,          14,   5625
1,          15,   5571
1,           0,   5518
1,           1,   5459
1,           2,   5406
1,           3,   5352
1,           4,   5298
1,           5,   5239
1,           6,   5185
1,           7,   5131
1,           8,   5077
1,           9,   5018
1,          10,   4963
1,          11,   4909
1,          12,   4855
1,          13,   4800
1,          14,   4740
1,          15,   4685
1,           0,   4631
1,           1,   4576
1,           2,   4516
1,           3,   4461
1,           4,   4406
1,           5,   4351
1,           6,   4290
1,           7,   4235
1,           8,   4180
1,           9,   4124
1,          10,   4069
1,          11,   4008
1,          12,   3953
1,          13,   3897
1,          14,   3842
1,          15,   3781
1,           0,   3725
1,           1,   3669
1,           2,   3613
1,           3,   3557
1,           4,   3496
1,           5,   3440
1,           6,   3384
1,           7,   3328
1,           8,   3266
1,           9,   3210
1,          10,   3154
1,          11,   3098
1,          12,   3041
1,          13,   2979
1,          14,   2923
1,          15,   2866
1,           0,   2810
1,           1,   2753
1,           2,   2691
1,           3,   2634
1,           4,   2578
1,           5,   2521
1,           6,   2459
1,           7,   2402
1,           8,   2345
1,           9,   2288
1,          10,   2226
1,          11,   2169
1,          12,   2112
1,          13,   2055
1,          14,   1993
1,          15,   1935
1,           0,   1884
1,           1,   1821
1,           2,   1764
1,           3,   1707
1,           4,   1650
1,           5,   1587
1,           6,   1530
1,           7,   1473
1,           8,   1415
1,           9,   1352
1,          10,   1295
1,          11,   1238
1,          12,   1181
1,          13,   1123
1,          14,   1060
1,          15,   1002
1,           0,    945
1,           1,    888
1,           2,    830
1,           3,    767
1,           4,    709
1,           5,    652
1,           6,    595
1,           7,    531
1,           8,    474
1,           9,    417
1,          10,    359
1,          11,    296
1,          12,    238
1,          13,    181
1,          14,    123
1,          15,     60
1,           0,      2
1,           1,    -55
1,           2,   -113
1,           3,   -170
1,           4,   -234
1,           5,   -291
1,           6,   -348
1,           7,   -406
1,           8,   -469
1,           9,   -527
1,          10,   -584
1,          11,   -642
1,          12,   -705
1,          13,   -762
1,          14,   -820
1,          15,   -877
1,           0,   -946
1,           1,  -1003
1,           2,  -1067
1,           3,  -1124
1,           4,  -1182
1,           5,  -1239
1,           6,  -1302
1,           7,  -1359
1,           8,  -1416
1,           9,  -1474
1,          10,  -1536
1,          11,  -1594
1,          12,  -1651
1,          13,  -1708
1,          14,  -1771
1,          15,  -1828
1,           0,  -1879
1,           1,  -1936
1,           2,  -1994
1,           3,  -2050
1,           4,  -2113
1,           5,  -2170
1,           6,  -2227
1,           7,  -2284
1,           8,  -2346
1,           9,  -2403
1,          10,  -2460
1,          11,  -2516
1,          12,  -2579
1,          13,  -2635
1,          14,  -2692
1,          15,  -2749
1,           0,  -2811
1,           1,  -2867
1,           2,  -2924
1,           3,  -2986
1,           4,  -3042
1,           5,  -3099
1,           6,  -3155
1,           7,  -3211
1,           8,  -3273
1,           9,  -3329
1,          10,  -3385
1,          11,  -3441
1,          12,  -3502
1,          13,  -3558
1,          14,  -3614
1,          15,  -3670
1,           0,  -3726
1,           1,  -3782
1,           2,  -3843
1,           3,  -3898
1,           4,  -3954
1,           5,  -4009
1,           6,  -4070
1,           7,  -4125
1,           8,  -4181
1,           9,  -4236
1,          10,  -4297
1,          11,  -4352
1,          12,  -4407
1,          13,  -4462
1,          14,  -4522
1,          15,  -4577
1,           0,  -4637
1,           1,  -4697
1,           2,  -4752
1,           3,  -4807
1,           4,  -4861
1,           5,  -4921
1,           6,  -4975
1,           7,  -5029
1,           8,  -5084
1,           9,  -5143
1,          10,  -5197
1,          11,  -5251
1,          12,  -5305
1,          13,  -5358
1,          14,  -5417
1,          15,  -5471
1,           0,  -5524
1,           1,  -5578
1,           2,  -5636
1,           3,  -5690
1,           4,  -5743
1,           5,  -5796
1,           6,  -5849
1,           7,  -5907
1,           8,  -5960
1,           9,  -6013
1,          10,  -6065
1,          11,  -6124
1,          12,  -6176
1,          13,  -6228
1,          14,  -6281
1,          15,  -6338
1,           0,  -6385
